Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
baboon,90,65.50741108392761,0.9998747377763859,18.0,2000,219996,Yes
baboon,90,63.791402891827154,0.9998321076209089,-12.0,3000,219996,Yes
baboon,90,62.573389239417416,0.9998046398032603,-26.0,4000,219996,Yes
baboon,90,61.572061529784364,0.9997830517455767,1.0,5000,219996,Yes
baboon,90,60.77713997680704,0.9997677446358841,-48.0,6000,219996,Yes
baboon,90,60.12245358193316,0.9997570396025993,8.0,7000,219996,Yes
baboon,90,59.54423787023615,0.9997484759443889,-4.0,8000,219996,Yes
baboon,90,59.01978372089361,0.9997412272278405,-111.0,9000,219996,Yes
baboon,90,58.562310467651926,0.9997358900313965,-90.0,10000,219996,Yes
baboon,90,58.15329348474732,0.9997312085752905,-14.0,11000,219996,Yes
baboon,90,57.7666876708848,0.9997270664460015,93.0,12000,219996,Yes
baboon,90,57.563559822145685,0.9997024543059341,29.0,13000,219996,Yes
baboon,90,57.415634306736436,0.9996768257105839,-43.0,14000,219996,Yes
baboon,90,57.287972886002066,0.999658072553327,-46.0,15000,219996,Yes
boat,50,68.5504332576306,0.9998933876800786,-94.0,1000,50691,Yes
boat,50,65.51103473438316,0.999815485634895,-4.0,2000,50691,Yes
boat,50,63.796285348574145,0.9997564987062576,-12.0,3000,50691,Yes
boat,50,62.600197625895134,0.9997107290893557,-5.0,4000,50691,Yes
boat,50,61.60143315120655,0.9996674291251184,-42.0,5000,50691,Yes
boat,50,60.80955929290012,0.9996318240255924,-9.0,6000,50691,Yes
boat,50,60.158241502297386,0.9996027595811817,-106.0,7000,50691,Yes
boat,50,59.56124651418349,0.9995779905533249,-90.0,8000,50691,Yes
boat,50,59.05120568094535,0.9995621393472194,-194.0,9000,50691,Yes
boat,50,58.6088519910374,0.999550351332267,-153.0,10000,50691,Yes
boat,50,58.384137282562065,0.9995246779884452,-326.0,11000,50691,Yes
boat,50,58.2160267461652,0.9995023278397092,-181.0,12000,50691,Yes
boat,50,58.04540094383213,0.9994818147029209,-149.0,13000,50691,Yes
boat,50,57.89925147178855,0.9994656761343554,-142.0,14000,50691,Yes
boat,50,57.722881179275674,0.9994489241787569,-137.0,15000,50691,Yes
boat,60,68.3333297746217,0.999882702927381,13.0,1000,59109,Yes
boat,60,65.52283252298778,0.9997929534524753,-25.0,2000,59109,Yes
boat,60,63.78043739199931,0.9997202790018095,-33.0,3000,59109,Yes
boat,60,62.589546905534604,0.999667277510108,-50.0,4000,59109,Yes
boat,60,61.57059815016677,0.9996229105560488,13.0,5000,59109,Yes
boat,60,60.82247192328187,0.9995836761853943,64.0,6000,59109,Yes
boat,60,60.13583951618627,0.9995471789433947,48.0,7000,59109,Yes
boat,60,59.55549289682538,0.9995206675876884,45.0,8000,59109,Yes
boat,60,59.050591388553784,0.999499370249056,7.0,9000,59109,Yes
boat,60,58.5979537549068,0.9994843220012352,10.0,10000,59109,Yes
boat,60,58.22211332844712,0.9994679189388019,-11.0,11000,59109,Yes
boat,60,58.05841595958589,0.9994361043301823,-13.0,12000,59109,Yes
boat,60,57.89297327073997,0.9994117363097318,-33.0,13000,59109,Yes
boat,60,57.737837850941304,0.999391655767498,-86.0,14000,59109,Yes
boat,60,57.58162510004126,0.9993732508844244,-56.0,15000,59109,Yes
boat,70,68.53949843485249,0.9998826464007933,66.0,1000,70287,Yes
boat,70,65.5456110542741,0.9997772464938317,19.0,2000,70287,Yes
boat,70,63.802396148539756,0.9996921293611455,0.0,3000,70287,Yes
boat,70,62.567863277710316,0.9996298055578935,18.0,4000,70287,Yes
boat,70,61.607331388010316,0.9995804816420472,-27.0,5000,70287,Yes
boat,70,60.80189139158432,0.999534171434695,11.0,6000,70287,Yes
boat,70,60.12402625796665,0.999494665903852,19.0,7000,70287,Yes
boat,70,59.561707133033046,0.9994632726389167,27.0,8000,70287,Yes
boat,70,59.0528442189082,0.9994358365958644,68.0,9000,70287,Yes
boat,70,58.5863467685261,0.9994152175812914,54.0,10000,70287,Yes
boat,70,58.15479251651243,0.9994015824024569,14.0,11000,70287,Yes
